"scene_id","sensor","collection","tile_id","year","yday","date","scene_dir"
"HLS.S30.T14TMT.2016012T173702.v2.0","S30","HLSS30.v2.0","T14TMT",2016,12,2016-01-12,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_01_03"
"HLS.S30.T14TNQ.2016009T173132.v2.0","S30","HLSS30.v2.0","T14TNQ",2016,9,2016-01-09,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_01_03"
"HLS.S30.T14TNQ.2016012T173702.v2.0","S30","HLSS30.v2.0","T14TNQ",2016,12,2016-01-12,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_01_03"
"HLS.S30.T14TNR.2016002T174112.v2.0","S30","HLSS30.v2.0","T14TNR",2016,2,2016-01-02,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_01_03"
"HLS.S30.T14TNR.2016012T173702.v2.0","S30","HLSS30.v2.0","T14TNR",2016,12,2016-01-12,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_01_03"
"HLS.L30.T14SNF.2016003T170717.v2.0","L30","HLSL30.v2.0","T14SNF",2016,3,2016-01-03,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_02_01"
"HLS.L30.T14SNG.2016003T170717.v2.0","L30","HLSL30.v2.0","T14SNG",2016,3,2016-01-03,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_02_01"
"HLS.L30.T14SNH.2016003T170653.v2.0","L30","HLSL30.v2.0","T14SNH",2016,3,2016-01-03,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_02_01"
"HLS.L30.T14SNJ.2016003T170629.v2.0","L30","HLSL30.v2.0","T14SNJ",2016,3,2016-01-03,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_02_01"
"HLS.L30.T14SPF.2016003T170717.v2.0","L30","HLSL30.v2.0","T14SPF",2016,3,2016-01-03,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_02_01"
"HLS.L30.T14SPF.2016012T170105.v2.0","L30","HLSL30.v2.0","T14SPF",2016,12,2016-01-12,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_02_01"
"HLS.L30.T14SPG.2016003T170717.v2.0","L30","HLSL30.v2.0","T14SPG",2016,3,2016-01-03,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_02_01"
"HLS.L30.T14SPG.2016010T171326.v2.0","L30","HLSL30.v2.0","T14SPG",2016,10,2016-01-10,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_02_01"
"HLS.L30.T14SPG.2016012T170105.v2.0","L30","HLSL30.v2.0","T14SPG",2016,12,2016-01-12,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_02_01"
"HLS.L30.T14SPH.2016003T170653.v2.0","L30","HLSL30.v2.0","T14SPH",2016,3,2016-01-03,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_02_01"
"HLS.L30.T14SPH.2016010T171302.v2.0","L30","HLSL30.v2.0","T14SPH",2016,10,2016-01-10,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_02_01"
"HLS.L30.T14SPH.2016012T170041.v2.0","L30","HLSL30.v2.0","T14SPH",2016,12,2016-01-12,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_02_01"
"HLS.L30.T14SPJ.2016003T170629.v2.0","L30","HLSL30.v2.0","T14SPJ",2016,3,2016-01-03,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_02_01"
"HLS.L30.T14SPJ.2016010T171238.v2.0","L30","HLSL30.v2.0","T14SPJ",2016,10,2016-01-10,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_02_01"
"HLS.L30.T14SQF.2016003T170717.v2.0","L30","HLSL30.v2.0","T14SQF",2016,3,2016-01-03,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_02_01"
"HLS.L30.T14SQF.2016012T170105.v2.0","L30","HLSL30.v2.0","T14SQF",2016,12,2016-01-12,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_02_01"
"HLS.L30.T14SQG.2016003T170717.v2.0","L30","HLSL30.v2.0","T14SQG",2016,3,2016-01-03,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_02_01"
"HLS.L30.T14SQG.2016012T170105.v2.0","L30","HLSL30.v2.0","T14SQG",2016,12,2016-01-12,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_02_01"
"HLS.L30.T14SQH.2016003T170653.v2.0","L30","HLSL30.v2.0","T14SQH",2016,3,2016-01-03,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_02_01"
"HLS.L30.T14SQH.2016012T170041.v2.0","L30","HLSL30.v2.0","T14SQH",2016,12,2016-01-12,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_02_01"
"HLS.L30.T14SQJ.2016003T170629.v2.0","L30","HLSL30.v2.0","T14SQJ",2016,3,2016-01-03,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_02_01"
"HLS.L30.T14SQJ.2016012T170017.v2.0","L30","HLSL30.v2.0","T14SQJ",2016,12,2016-01-12,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_02_01"
"HLS.L30.T14TNK.2016003T170629.v2.0","L30","HLSL30.v2.0","T14TNK",2016,3,2016-01-03,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_02_01"
"HLS.L30.T14TPK.2016003T170629.v2.0","L30","HLSL30.v2.0","T14TPK",2016,3,2016-01-03,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_02_01"
"HLS.L30.T14TPK.2016010T171238.v2.0","L30","HLSL30.v2.0","T14TPK",2016,10,2016-01-10,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_02_01"
"HLS.L30.T14TQK.2016003T170629.v2.0","L30","HLSL30.v2.0","T14TQK",2016,3,2016-01-03,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_02_01"
"HLS.L30.T14TQK.2016012T170017.v2.0","L30","HLSL30.v2.0","T14TQK",2016,12,2016-01-12,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_02_01"
"HLS.L30.T15STA.2016012T170105.v2.0","L30","HLSL30.v2.0","T15STA",2016,12,2016-01-12,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_02_01"
"HLS.L30.T15STB.2016003T170717.v2.0","L30","HLSL30.v2.0","T15STB",2016,3,2016-01-03,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_02_01"
"HLS.L30.T15STB.2016012T170105.v2.0","L30","HLSL30.v2.0","T15STB",2016,12,2016-01-12,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_02_01"
"HLS.L30.T15STC.2016003T170653.v2.0","L30","HLSL30.v2.0","T15STC",2016,3,2016-01-03,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_02_01"
"HLS.L30.T15STC.2016012T170041.v2.0","L30","HLSL30.v2.0","T15STC",2016,12,2016-01-12,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_02_01"
"HLS.L30.T15STD.2016003T170629.v2.0","L30","HLSL30.v2.0","T15STD",2016,3,2016-01-03,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_02_01"
"HLS.L30.T15STD.2016012T170017.v2.0","L30","HLSL30.v2.0","T15STD",2016,12,2016-01-12,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_02_01"
"HLS.L30.T15SUA.2016012T170105.v2.0","L30","HLSL30.v2.0","T15SUA",2016,12,2016-01-12,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_02_01"
"HLS.L30.T15SUB.2016012T170105.v2.0","L30","HLSL30.v2.0","T15SUB",2016,12,2016-01-12,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_02_01"
"HLS.L30.T15SUC.2016012T170041.v2.0","L30","HLSL30.v2.0","T15SUC",2016,12,2016-01-12,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_02_01"
"HLS.L30.T15SUD.2016005T165406.v2.0","L30","HLSL30.v2.0","T15SUD",2016,5,2016-01-05,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_02_01"
"HLS.L30.T15SUD.2016012T170017.v2.0","L30","HLSL30.v2.0","T15SUD",2016,12,2016-01-12,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_02_01"
"HLS.L30.T15SVA.2016014T164844.v2.0","L30","HLSL30.v2.0","T15SVA",2016,14,2016-01-14,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_02_01"
"HLS.L30.T15SVB.2016014T164844.v2.0","L30","HLSL30.v2.0","T15SVB",2016,14,2016-01-14,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_02_01"
"HLS.L30.T15SVC.2016005T165430.v2.0","L30","HLSL30.v2.0","T15SVC",2016,5,2016-01-05,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_02_01"
"HLS.L30.T15SVC.2016014T164820.v2.0","L30","HLSL30.v2.0","T15SVC",2016,14,2016-01-14,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_02_01"
"HLS.L30.T15SVD.2016005T165406.v2.0","L30","HLSL30.v2.0","T15SVD",2016,5,2016-01-05,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_02_01"
"HLS.L30.T15SVD.2016012T170017.v2.0","L30","HLSL30.v2.0","T15SVD",2016,12,2016-01-12,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_02_01"
"HLS.L30.T15SVD.2016014T164756.v2.0","L30","HLSL30.v2.0","T15SVD",2016,14,2016-01-14,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_02_01"
"HLS.L30.T15TTE.2016003T170629.v2.0","L30","HLSL30.v2.0","T15TTE",2016,3,2016-01-03,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_02_01"
"HLS.L30.T15TTE.2016012T170017.v2.0","L30","HLSL30.v2.0","T15TTE",2016,12,2016-01-12,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_02_01"
"HLS.L30.T15TUE.2016003T170629.v2.0","L30","HLSL30.v2.0","T15TUE",2016,3,2016-01-03,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_02_01"
"HLS.L30.T15TUE.2016005T165406.v2.0","L30","HLSL30.v2.0","T15TUE",2016,5,2016-01-05,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_02_01"
"HLS.L30.T15TVE.2016005T165406.v2.0","L30","HLSL30.v2.0","T15TVE",2016,5,2016-01-05,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_02_01"
"HLS.S30.T14SNH.2016016T171642.v2.0","S30","HLSS30.v2.0","T14SNH",2016,16,2016-01-16,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_02_01"
"HLS.S30.T14SNJ.2016016T171642.v2.0","S30","HLSS30.v2.0","T14SNJ",2016,16,2016-01-16,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_02_01"
"HLS.S30.T14SPJ.2016016T171642.v2.0","S30","HLSS30.v2.0","T14SPJ",2016,16,2016-01-16,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_02_01"
"HLS.S30.T14SQF.2016003T170712.v2.0","S30","HLSS30.v2.0","T14SQF",2016,3,2016-01-03,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_02_01"
"HLS.S30.T14SQG.2016003T170712.v2.0","S30","HLSS30.v2.0","T14SQG",2016,3,2016-01-03,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_02_01"
"HLS.S30.T14SQH.2016003T170712.v2.0","S30","HLSS30.v2.0","T14SQH",2016,3,2016-01-03,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_02_01"
"HLS.S30.T14SQJ.2016003T170712.v2.0","S30","HLSS30.v2.0","T14SQJ",2016,3,2016-01-03,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_02_01"
"HLS.S30.T14SQJ.2016016T171642.v2.0","S30","HLSS30.v2.0","T14SQJ",2016,16,2016-01-16,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_02_01"
"HLS.S30.T14TPK.2016016T171642.v2.0","S30","HLSS30.v2.0","T14TPK",2016,16,2016-01-16,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_02_01"
"HLS.S30.T14TQK.2016016T171642.v2.0","S30","HLSS30.v2.0","T14TQK",2016,16,2016-01-16,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_02_01"
"HLS.S30.T15STA.2016003T170712.v2.0","S30","HLSS30.v2.0","T15STA",2016,3,2016-01-03,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_02_01"
"HLS.S30.T15STB.2016003T170712.v2.0","S30","HLSS30.v2.0","T15STB",2016,3,2016-01-03,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_02_01"
"HLS.S30.T15STC.2016003T170712.v2.0","S30","HLSS30.v2.0","T15STC",2016,3,2016-01-03,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_02_01"
"HLS.S30.T15STD.2016003T170712.v2.0","S30","HLSS30.v2.0","T15STD",2016,3,2016-01-03,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_02_01"
"HLS.S30.T15STD.2016016T171642.v2.0","S30","HLSS30.v2.0","T15STD",2016,16,2016-01-16,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_02_01"
"HLS.S30.T15SUA.2016003T170712.v2.0","S30","HLSS30.v2.0","T15SUA",2016,3,2016-01-03,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_02_01"
"HLS.S30.T15SUB.2016003T170712.v2.0","S30","HLSS30.v2.0","T15SUB",2016,3,2016-01-03,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_02_01"
"HLS.S30.T15SUC.2016003T170712.v2.0","S30","HLSS30.v2.0","T15SUC",2016,3,2016-01-03,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_02_01"
"HLS.S30.T15SUC.2016016T171642.v2.0","S30","HLSS30.v2.0","T15SUC",2016,16,2016-01-16,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_02_01"
"HLS.S30.T15SUD.2016003T170712.v2.0","S30","HLSS30.v2.0","T15SUD",2016,3,2016-01-03,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_02_01"
"HLS.S30.T15SUD.2016016T171642.v2.0","S30","HLSS30.v2.0","T15SUD",2016,16,2016-01-16,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_02_01"
"HLS.S30.T15SVA.2016003T170712.v2.0","S30","HLSS30.v2.0","T15SVA",2016,3,2016-01-03,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_02_01"
"HLS.S30.T15SVB.2016003T170712.v2.0","S30","HLSS30.v2.0","T15SVB",2016,3,2016-01-03,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_02_01"
"HLS.S30.T15SVC.2016003T170712.v2.0","S30","HLSS30.v2.0","T15SVC",2016,3,2016-01-03,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_02_01"
"HLS.S30.T15SVD.2016003T170712.v2.0","S30","HLSS30.v2.0","T15SVD",2016,3,2016-01-03,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_02_01"
"HLS.S30.T15TTE.2016016T171642.v2.0","S30","HLSS30.v2.0","T15TTE",2016,16,2016-01-16,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_02_01"
"HLS.S30.T15TUE.2016003T170712.v2.0","S30","HLSS30.v2.0","T15TUE",2016,3,2016-01-03,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_02_01"
"HLS.S30.T15TUE.2016016T171642.v2.0","S30","HLSS30.v2.0","T15TUE",2016,16,2016-01-16,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_02_01"
"HLS.S30.T15TVE.2016003T170712.v2.0","S30","HLSS30.v2.0","T15TVE",2016,3,2016-01-03,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_02_01"
"HLS.S30.T15TVE.2016016T171642.v2.0","S30","HLSS30.v2.0","T15TVE",2016,16,2016-01-16,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_02_01"
"HLS.L30.T14TNM.2016010T171215.v2.0","L30","HLSL30.v2.0","T14TNM",2016,10,2016-01-10,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_02_02"
"HLS.L30.T14TNN.2016010T171151.v2.0","L30","HLSL30.v2.0","T14TNN",2016,10,2016-01-10,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_02_02"
"HLS.L30.T14TNP.2016010T171127.v2.0","L30","HLSL30.v2.0","T14TNP",2016,10,2016-01-10,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_02_02"
"HLS.L30.T14TPL.2016003T170605.v2.0","L30","HLSL30.v2.0","T14TPL",2016,3,2016-01-03,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_02_02"
"HLS.L30.T14TPL.2016010T171215.v2.0","L30","HLSL30.v2.0","T14TPL",2016,10,2016-01-10,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_02_02"
"HLS.L30.T14TPM.2016003T170605.v2.0","L30","HLSL30.v2.0","T14TPM",2016,3,2016-01-03,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_02_02"
"HLS.L30.T14TPM.2016010T171151.v2.0","L30","HLSL30.v2.0","T14TPM",2016,10,2016-01-10,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_02_02"
"HLS.L30.T14TPN.2016010T171151.v2.0","L30","HLSL30.v2.0","T14TPN",2016,10,2016-01-10,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_02_02"
"HLS.L30.T14TPP.2016001T171740.v2.0","L30","HLSL30.v2.0","T14TPP",2016,1,2016-01-01,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_02_02"
"HLS.L30.T14TPP.2016010T171127.v2.0","L30","HLSL30.v2.0","T14TPP",2016,10,2016-01-10,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_02_02"
"HLS.L30.T14TQL.2016003T170605.v2.0","L30","HLSL30.v2.0","T14TQL",2016,3,2016-01-03,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_02_02"
"HLS.L30.T14TQL.2016010T171215.v2.0","L30","HLSL30.v2.0","T14TQL",2016,10,2016-01-10,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_02_02"
"HLS.L30.T14TQM.2016010T171151.v2.0","L30","HLSL30.v2.0","T14TQM",2016,10,2016-01-10,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_02_02"
"HLS.L30.T14TQN.2016010T171151.v2.0","L30","HLSL30.v2.0","T14TQN",2016,10,2016-01-10,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_02_02"
"HLS.L30.T14TQN.2016012T165929.v2.0","L30","HLSL30.v2.0","T14TQN",2016,12,2016-01-12,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_02_02"
"HLS.L30.T14TQP.2016010T171127.v2.0","L30","HLSL30.v2.0","T14TQP",2016,10,2016-01-10,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_02_02"
"HLS.L30.T15TTF.2016003T170605.v2.0","L30","HLSL30.v2.0","T15TTF",2016,3,2016-01-03,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_02_02"
"HLS.L30.T15TTG.2016010T171151.v2.0","L30","HLSL30.v2.0","T15TTG",2016,10,2016-01-10,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_02_02"
"HLS.L30.T15TUF.2016005T165342.v2.0","L30","HLSL30.v2.0","T15TUF",2016,5,2016-01-05,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_02_02"
"HLS.L30.T15TUG.2016005T165342.v2.0","L30","HLSL30.v2.0","T15TUG",2016,5,2016-01-05,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_02_02"
"HLS.L30.T15TUG.2016012T165929.v2.0","L30","HLSL30.v2.0","T15TUG",2016,12,2016-01-12,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_02_02"
"HLS.L30.T15TUH.2016012T165929.v2.0","L30","HLSL30.v2.0","T15TUH",2016,12,2016-01-12,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_02_02"
"HLS.L30.T15TUJ.2016012T165906.v2.0","L30","HLSL30.v2.0","T15TUJ",2016,12,2016-01-12,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_02_02"
"HLS.L30.T15TVF.2016005T165342.v2.0","L30","HLSL30.v2.0","T15TVF",2016,5,2016-01-05,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_02_02"
"HLS.L30.T15TVF.2016012T165953.v2.0","L30","HLSL30.v2.0","T15TVF",2016,12,2016-01-12,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_02_02"
"HLS.L30.T15TVG.2016005T165342.v2.0","L30","HLSL30.v2.0","T15TVG",2016,5,2016-01-05,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_02_02"
"HLS.L30.T15TVG.2016012T165929.v2.0","L30","HLSL30.v2.0","T15TVG",2016,12,2016-01-12,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_02_02"
"HLS.L30.T15TVH.2016012T165929.v2.0","L30","HLSL30.v2.0","T15TVH",2016,12,2016-01-12,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_02_02"
"HLS.L30.T15TVJ.2016005T165318.v2.0","L30","HLSL30.v2.0","T15TVJ",2016,5,2016-01-05,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_02_02"
"HLS.L30.T15TVJ.2016012T165906.v2.0","L30","HLSL30.v2.0","T15TVJ",2016,12,2016-01-12,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_02_02"
"HLS.S30.T14TPP.2016002T174112.v2.0","S30","HLSS30.v2.0","T14TPP",2016,2,2016-01-02,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_02_02"
"HLS.S30.T14TPP.2016009T173132.v2.0","S30","HLSS30.v2.0","T14TPP",2016,9,2016-01-09,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_02_02"
"HLS.S30.T14TQP.2016009T173132.v2.0","S30","HLSS30.v2.0","T14TQP",2016,9,2016-01-09,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_02_02"
"HLS.S30.T15TUF.2016016T171642.v2.0","S30","HLSS30.v2.0","T15TUF",2016,16,2016-01-16,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_02_02"
"HLS.S30.T15TUJ.2016009T173132.v2.0","S30","HLSS30.v2.0","T15TUJ",2016,9,2016-01-09,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_02_02"
"HLS.L30.T14TNQ.2016010T171127.v2.0","L30","HLSL30.v2.0","T14TNQ",2016,10,2016-01-10,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_02_03"
"HLS.L30.T14TNR.2016010T171127.v2.0","L30","HLSL30.v2.0","T14TNR",2016,10,2016-01-10,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_02_03"
"HLS.L30.T14TNT.2016001T171652.v2.0","L30","HLSL30.v2.0","T14TNT",2016,1,2016-01-01,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_02_03"
"HLS.L30.T14TPQ.2016001T171740.v2.0","L30","HLSL30.v2.0","T14TPQ",2016,1,2016-01-01,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_02_03"
"HLS.L30.T14TPQ.2016010T171127.v2.0","L30","HLSL30.v2.0","T14TPQ",2016,10,2016-01-10,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_02_03"
"HLS.L30.T14TPR.2016001T171716.v2.0","L30","HLSL30.v2.0","T14TPR",2016,1,2016-01-01,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_02_03"
"HLS.L30.T14TPR.2016010T171103.v2.0","L30","HLSL30.v2.0","T14TPR",2016,10,2016-01-10,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_02_03"
"HLS.L30.T14TPS.2016001T171652.v2.0","L30","HLSL30.v2.0","T14TPS",2016,1,2016-01-01,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_02_03"
"HLS.L30.T14TPS.2016010T171039.v2.0","L30","HLSL30.v2.0","T14TPS",2016,10,2016-01-10,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_02_03"
"HLS.L30.T14TPT.2016001T171652.v2.0","L30","HLSL30.v2.0","T14TPT",2016,1,2016-01-01,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_02_03"
"HLS.L30.T14TPT.2016010T171039.v2.0","L30","HLSL30.v2.0","T14TPT",2016,10,2016-01-10,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_02_03"
"HLS.L30.T14TQQ.2016010T171127.v2.0","L30","HLSL30.v2.0","T14TQQ",2016,10,2016-01-10,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_02_03"
"HLS.L30.T14TQR.2016010T171103.v2.0","L30","HLSL30.v2.0","T14TQR",2016,10,2016-01-10,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_02_03"
"HLS.L30.T14TQS.2016001T171652.v2.0","L30","HLSL30.v2.0","T14TQS",2016,1,2016-01-01,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_02_03"
"HLS.L30.T14TQS.2016010T171039.v2.0","L30","HLSL30.v2.0","T14TQS",2016,10,2016-01-10,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_02_03"
"HLS.L30.T14TQT.2016001T171652.v2.0","L30","HLSL30.v2.0","T14TQT",2016,1,2016-01-01,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_02_03"
"HLS.L30.T14TQT.2016010T171039.v2.0","L30","HLSL30.v2.0","T14TQT",2016,10,2016-01-10,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_02_03"
"HLS.L30.T15TUK.2016010T171127.v2.0","L30","HLSL30.v2.0","T15TUK",2016,10,2016-01-10,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_02_03"
"HLS.L30.T15TUK.2016012T165906.v2.0","L30","HLSL30.v2.0","T15TUK",2016,12,2016-01-12,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_02_03"
"HLS.L30.T15TUL.2016010T171103.v2.0","L30","HLSL30.v2.0","T15TUL",2016,10,2016-01-10,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_02_03"
"HLS.L30.T15TUL.2016012T165842.v2.0","L30","HLSL30.v2.0","T15TUL",2016,12,2016-01-12,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_02_03"
"HLS.L30.T15TUM.2016010T171039.v2.0","L30","HLSL30.v2.0","T15TUM",2016,10,2016-01-10,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_02_03"
